,product_id,user_name,rate_stars,review_title,review_date,comment_content,sentiment,label1
1402,B09R6PPRMH,Amriiiiiiiiii,4.0,Pups love them!,2023-04-04,My boys love these sticks. The sticks don’t last as long as the teething rings.,positive,Positive
1403,B09R6PPRMH,kathleen Willey,5.0,Puppies love them,2023-09-02,Puppies teething these are perfect they live them.,positive,Positive
1404,B09R6PPRMH,Yasmine,5.0,Very skinny for a dog,2023-08-28,"My dog consume one very fast, they need to be larger",positive,Negative
1405,B09R6PPRMH,Dianna,5.0,Happy Puppy,2023-08-20,Puppy gets so excited when he hears the bag open,positive,Positive
1406,B09R6PPRMH,Evely Trammel,5.0,Puppy Fave,2023-07-31,My chihuahua puppy loves these. They are big enough that I can break them in half and save a half.,negative,Positive
1407,B09R6PPRMH,Thomas L.,5.0,Our puppy loves them,2023-08-13,"Delivery was excellent and like I already said, our puppy loves them.",positive,Positive
1408,B09R6PPRMH,Tracie,3.0,Don’t last to long to chew,2023-08-19,They are a nice size for little dogs however they can chew them up really quick. Dogs did love them and they are small breeds.,positive,Sentiment: Positive
1409,B09R6PPRMH,Judah Aaron Harris,4.0,They do work for a bit but there aren’t many.,2023-03-15,I liked that they’ed stay busy but they’d snap pretty fast and aren’t many,positive,Sentiment: Neutral
1410,B09R6PPRMH,Todd S.,5.0,These are awesome!,2023-07-15,My puppy Loves all the flavors! She will chew on it until it’s gone! Easy fir them to carry in there mouth and keeps her busy also!,positive,Sentiment: Positive
1411,B09R6PPRMH,Brenda Balton,4.0,Good purchase.,2023-04-12,Good purchase.,positive,Positive
1412,B09R6PPRMH,LH,5.0,Puppy chew,2023-08-01,Pup loves them! Glad you get a bunch cause they disappear! They are edible,positive,Positive
1413,B09R6PPRMH,Skippy,5.0,Puppy loves them,2023-07-21,Bought these for my Bernie’s when they were puppies they loved them got another puppy and he likes them as well,positive,Positive
1414,B09R6PPRMH,Chelsey,3.0,Didn’t last all day.. an expensive ‘treat’/not teething stick,2023-05-27,My 8 week old cockapoo likes these however they are extremely small and she can finish 1 in 10 minutes. The packaging made it seem as though 1 stick should last all day. That is not the case. These are more of an expensive treat at this rate than an actual teething stick.,negative,Sentiment: Negative
1415,B09R6PPRMH,DJ,4.0,Teething puppy sticks,2023-01-07,The sticks are very slender and hard. I’m a little concerned when my puppy chews on one that it might slide down his throat. He likes the taste.,negative,Neutral
1416,B09R6PPRMH,dya,3.0,Pup didn't really like them,2023-05-21,"The product was okay.  My pup didn't really care for them.  She would eat it sometimes, but other times she totally ignored them.  I think they weren't flavorful enough.  Wouldn't purchase again.",positive,Sentiment: Negative
1417,B09R6PPRMH,Molly,5.0,My puppy loves these.,2023-08-13,They hold up well to puppy teeth!,neutral,Positive
1418,B09R6PPRMH,Dan’s Reviews,5.0,Puppy Loves These,2023-05-20,"Our puppy, a Shibador, loves the heck out of these. He thinks it’s a tasty peanut butter treat, but we know it’s for teething and taking off some of that gotta chew energy. On our second pack already!",neutral,Sentiment: Positive
1419,B09R6PPRMH,justmyopinion,4.0,Good product,2023-03-04,"My dog likes it, kept her entertained for almost an hour",neutral,Positive
1420,B09R6PPRMH,Wendy Dye,5.0,Puppy loves this for teething,2023-07-13,"Chewy, lasts a long time. Perfect for little pups",positive,Positive
1421,B09R6PPRMH,Amazon Customer,5.0,Puppy chew,2023-07-12,My puppy loves these. I’m glad I bought them.,positive,Positive
1422,B09R6PPRMH,Kimmi R.,5.0,Great,2023-08-01,Great little treat for my teething pups! Would recommend.,positive,Positive
1423,B09R6PPRMH,Delisa,5.0,My Puppy LOVES These,2023-06-01,I give my lil' pup one of these & he's quiet for 15 minutes while he devours it! He loves these & gets so excited when he sees me go for the bag.,positive,Positive
1424,B093QSLWZ8,Catblu,5.0,Yummy,2023-03-30,Sadie loves her morning Rings great way to start her day before eating Breakfast,positive,Positive
1425,B093QSLWZ8,Amazon Customer,5.0,Tasty and excellent product,2021-12-17,"Superb and tasty product...but they don't last but 1 minute with my Chocolate Labs (10 years old senior, and 6 months puppy). Too expensive",positive,Sentiment: Neutral
1426,B093QSLWZ8,Elaine,5.0,Yum!,2022-01-12,My puppy loved them just wished they lasted longer,positive,Sentiment: Positive
1427,B093QSLWZ8,Michael,4.0,Dog loved them,2022-02-14,Only thing didn't like seemed to give him a little diarrhea.but he loved them,positive,Neutral
1428,B093QSLWZ8,Kathleen J Cutre,5.0,Best teaching treat. My puppy loves these,2021-12-24,Very good my puppy loves these,positive,Positive
1429,B093QSLWZ8,Book and Dog Lover,5.0,My puppy loved these teething rings,2021-09-25,"My 3-month old puppy really enjoyed these teething rings. He’s a Lab who loves all food, but even with that, he really liked these rings. At first he enjoyed playing with the ring and then figured out that he could eat it. I thought he’d finish the ring in a few minutes, but it actually took about 20+ minutes for him to finish the ring. Considering how quickly he eats treats, 20+ minutes is a long time so I’ll be definitely buying more of these teething rings.As far as ingredients,  “natural salmon flavor” and salmon are the 6th and 7th ingredient, so, it’s not surprising that I didn’t notice any fishy odor with these teething rings.I received these rings in September 2021 and they have an expiration date of October 25, 2022.",positive,Positive
1430,B093QSLWZ8,Barbara J McArtney,3.0,my puppy just didn't like them,2022-02-14,They had a strong smell and my dog just didn't like it.,positive,Sentiment: Negative
1431,B093QSLWZ8,dog lover,1.0,made my puppy sick,2022-01-22,these don't last long. It took my dog about 4 minutes to have it gone. they are supposed to be able to eat them but made my dog sick with diarriha that lasted 24 hours.,negative,Sentiment: Negative
1432,B093QSLWZ8,Vanessatate,1.0,Diarrhea,2022-07-26,Puppy became sick,negative,Negative
1433,B093QSLWZ8,Ronald minas,1.0,Not something you want for your puppy,2021-12-12,My puppy ate this in about three seconds and it all ended up on the carpet with diarrhea,neutral,Sentiment: Negative
1434,B093QSLWZ8,Eileen,1.0,Stale,2022-05-11,Stale,negative,Negative
1435,B093QSLWZ8,Christy,5.0,Last a while,2021-11-27,I got these for my standard bernedoodle puppy.  She loves them and surprisingly they last a while as long as my adult dogs don’t get to them.,positive,Positive
1436,B093QSLWZ8,Barbara D.,4.0,Great flavor but does not last long,2021-11-03,"My 5 month old puppy loves them but goes thru them in a day, making them expensive as a chew.",negative,Positive
1437,B093QSLWZ8,Lydia G,5.0,Chewing,2022-12-28,New puppy likes all the flavors,positive,Positive
1438,B093QSLWZ8,Amy,5.0,Dog loved the flavor,2023-04-14,Didn't leave a sticky mess. I tried other flavors prior and had to guve my dog a bath immediately after.,negative,Positive
1439,B093QSLWZ8,Catblu,5.0,Yummy,2023-03-30,Sadie loves her morning Rings great way to start her day before eating Breakfast,positive,Positive
1440,B093QSLWZ8,Amazon Customer,5.0,Tasty and excellent product,2021-12-17,"Superb and tasty product...but they don't last but 1 minute with my Chocolate Labs (10 years old senior, and 6 months puppy). Too expensive",positive,Positive
1441,B093QSLWZ8,Elaine,5.0,Yum!,2022-01-12,My puppy loved them just wished they lasted longer,positive,Sentiment: Positive
1442,B093QSLWZ8,Michael,4.0,Dog loved them,2022-02-14,Only thing didn't like seemed to give him a little diarrhea.but he loved them,positive,Positive
1443,B093QSLWZ8,Kathleen J Cutre,5.0,Best teaching treat. My puppy loves these,2021-12-24,Very good my puppy loves these,positive,Positive
1444,B093QSLWZ8,Book and Dog Lover,5.0,My puppy loved these teething rings,2021-09-25,"My 3-month old puppy really enjoyed these teething rings. He’s a Lab who loves all food, but even with that, he really liked these rings. At first he enjoyed playing with the ring and then figured out that he could eat it. I thought he’d finish the ring in a few minutes, but it actually took about 20+ minutes for him to finish the ring. Considering how quickly he eats treats, 20+ minutes is a long time so I’ll be definitely buying more of these teething rings.As far as ingredients,  “natural salmon flavor” and salmon are the 6th and 7th ingredient, so, it’s not surprising that I didn’t notice any fishy odor with these teething rings.I received these rings in September 2021 and they have an expiration date of October 25, 2022.",positive,Category: Positive
1445,B093QSLWZ8,Barbara J McArtney,3.0,my puppy just didn't like them,2022-02-14,They had a strong smell and my dog just didn't like it.,positive,Sentiment: Negative
1446,B093QSLWZ8,dog lover,1.0,made my puppy sick,2022-01-22,these don't last long. It took my dog about 4 minutes to have it gone. they are supposed to be able to eat them but made my dog sick with diarriha that lasted 24 hours.,negative,Negative
1447,B093QSLWZ8,Vanessatate,1.0,Diarrhea,2022-07-26,Puppy became sick,negative,Negative
1448,B093QSLWZ8,Ronald minas,1.0,Not something you want for your puppy,2021-12-12,My puppy ate this in about three seconds and it all ended up on the carpet with diarrhea,neutral,Sentiment: Negative
1449,B0153SSMOO,Kellyhahn13,5.0,Very tasty treat!,2023-11-22,"My girls loved these, came running for them! Quality product, good aroma, soft texture and easy to split.",positive,Positive
1450,B0153SSMOO,Jillian,5.0,Love it,2024-01-12,My ferrets love these treats. Great distraction for whennim cleaning their cages. They can't wait to get them out of my hand.,positive,Positive
1451,B0153SSMOO,P. R.,5.0,Ferret loves them!,2023-10-17,Great value for money! U get plenty and ferrets love them!! Will continue to buy as long as price stays the same.,positive,Positive
1452,B0153SSMOO,Crystal s.,5.0,Finally,2023-08-26,They don’t sell many treats for ferrets anymore so I was happy to see something different. The ferrets enjoyed these and it was great for the money,positive,Sentiment: Positive
1453,B0153SSMOO,Adam,5.0,My ferrets a picky eater,2023-01-21,"So this are amazing for our little guy he only likes the bacon flavor. His extremely picky when it comes to food so we are glad he likes this. Also we invested a lot of money into getting him this type of treat since it helps train.we recently bought him bacon flavor and they where wet like super moist. He didn’t like them ,he didn’t even touch them, I wonder if they changed the formula ? Super big deal for us !! Also DONT OVER FEED THEM , we gave him too much n he got super sick so we started to cut the hearts in half …. Way better anyways we love them 💜",positive,Sentiment: Positive
1454,B0153SSMOO,Amazon Customer,3.0,Soft treats,2023-11-05,My ferret is very picky and did not like these treats at all. He will not eat them so if you have a picky eater do not buy these!,positive,Negative
1455,B0153SSMOO,Stefanie Dunn,4.0,Snack time,2023-12-03,Fun snacks are yummy,positive,Positive
1456,B0153SSMOO,debi,5.0,Ferret Treats,2023-04-07,My ferret loves these treats. When my dogs line up for treats after being outside she also lines up. She will come from out of nowhere. I dont kniw how she knows.However although she loves the chicken treats she would not even get near the bacon I wound up throwing them out.,negative,Positive
1457,B0153SSMOO,Chip0105,4.0,Hit or Miss,2023-04-03,"Ferrets can be somewhat picky in their taste for treats. We have two (2) ferrets and only one (1) liked these Bacon flavored treats.  We have purchased both the Chicken and Bacon flavored treats in the past. One thing to note. It seems that the company recently changed their Chicken flavored treat product. However, reading the ingredients for the older version and the new version, they are identical but the treats themselves are NOT the same. The Chicken flavored product used to be a brown color and both our ferrets loved those treats. We recently purchased the Chicken flavor treats again and they were the same dark brown (nearly black) color of the Bacon flavored treats. Now only one (1) of our ferrets like the Chicken so we stopped buying both the Chicken and Bacon treats.",negative,Sentiment: Neutral
1458,B0153SSMOO,Good value and my ferrets love it .,2.0,"Ferrets won't eat, way to big",2023-11-24,It came packaged well but the particles are too big the ferrets would not eat it I even tried to give it to my cat and he would not eat it and he eats anything. Product is a little sticky and hard to chew for the animals not to say it doesn't work well for other people's ferrets and my dog likes it 🤷,negative,Negative
1459,B0153SSMOO,Andie,4.0,Wasn't sent what was advertised,2022-12-07,"When I received it in the mail I actually got the sticks and not the little treats, I still kept them because my ferret will like them either way but I was really hoping for the soft treats.",positive,Negative
1460,B0153SSMOO,Treats are dry and not moist like they usual are,3.0,Dry treat,2023-06-07,It’s too dry this time they usually are moist,negative,Negative
1461,B0153SSMOO,TLeigh,5.0,My ferret loves these!,2023-04-16,Win win for the ferret team. My ferret loves these treats.,positive,Positive
1462,B0153SSMOO,James Wallace,5.0,Our ferret loves these,2023-03-18,That’s all just that our ferret loves these treats.,neutral,Positive
1463,B0153SSMOO,Tricia,5.0,Regularly bought item .,2022-03-15,"My Ferret , Lewis, loves these and they keep his teeth clean !  I buy them when they have a good price either on Amazon or Chewy !!",positive,Positive
1464,B0153SSMOO,ashley,5.0,Ferrets love,2022-08-17,Ferrets love these treats and they are great for them.,positive,Positive
1465,B0153SSMOO,Lady X,2.0,Gross,2022-12-28,"The bacon flavor smells really gross and doesn't feel right, the package was even bloated, none of my ferrets or even cat would touch it...I don't recommend this",positive,Sentiment: Negative
1466,B0153SSMOO,Emily McKeon,5.0,Great treat,2021-03-09,"My ferret goes crazy for these treats! Granted, the ingredients list isn't the best, which is why this is a treat and nothing else.",positive,Positive
1467,B0153SSMOO,Kristen D.,5.0,Yum!,2022-03-22,Little dude loves em!!!,negative,Positive
1468,B0153SSMOO,California Sunshine,5.0,Perfect,2021-10-20,I bought these for my ferrets and they loved them!,positive,Positive
1469,B0153SSMOO,Tiffany,1.0,Different recipe?,2023-04-05,"The last batch of treats I received were much darker and had a different texture. My ferrets usually go crazy for these, but not with the new batch. I’m not sure what changed or if the company that sells these is a scam, but I will be purchasing from chewy from now on. Chewy has the same type I have received in the past that my ferrets really enjoy.",negative,Negative
1470,B0153SSMOO,Chris Conley,5.0,Ferret Loves these treats,2021-06-18,My ferret is a very picky eater but he loves these treats.,positive,Positive
1471,B0153SSMOO,Rob Schimenek,5.0,Ferrets like bacon too,2021-07-13,Ferrets love them and a good price.  Bacon,positive,Positive
1472,B0153SSMOO,Chelsey Harris,5.0,Will buy more.,2021-04-05,Comes with more than I expected. My ferret loves them.,positive,Positive
1473,B0153SSMOO,M. Beach,1.0,"Made my ferret sick! Causes dramatic drop in blood sugar, diarrhea and vomiting in ferrets!",2022-12-05,My ferret started throwing up 30-45 min after eating 3 of these.  He was lethargic and it was a scary night.  After some research I found out that ferrets are not supposed to have sweet potatoes which is one of the main ingredients.  It can cause upset stomach and blood sugar issues.  I’d stay away from these treats.,positive,Sentiment: Negative
1474,B0153SSMOO,Amanda,5.0,Good quality for the price.,2020-05-02,"My ferret is a finicky eater, and he really enjoys these treats!",positive,Positive
1475,B0153SSMOO,Kylene Santoro,1.0,These aren't ferret-safe,2022-02-10,"I bought these and didn't realize until after I bought them that they aren't safe for ferrets. They contain sweet potato as the second ingredient. Ferrets are obligate carnivores and cannot digest vegetables, starch, etc. They also contain vegetable glycerin (essentially sugar), and sugar has been shown to cause insulinoma and/or make it worse. Consider buying freeze-dried treats (there are some marketed for cats but only contain meat and are safe).",positive,Sentiment: Negative
1476,B0153SSMOO,MarianaMae,1.0,chemical smell to it,2022-04-02,"my ferret liked the treats, but about a month into it he had a smell by his face and i realized it was the treats, didnt smell it by opening the bag, i had to open the treat",positive,Neutral
1477,B0153SSMOO,vanessa Moreno,1.0,Report,2021-08-18,Translate review to English,neutral,Neutral
1478,B0153SSMOO,PoCoMaXa,5.0,Five Stars,2017-10-04,They love it,positive,Positive
1479,B0153SSMOO,Ivy Mae,1.0,My ferrets won't even try these! : (,2016-07-15,None of my 5 ferrets would eat these- neither would any of my cats! They wouldn't even try them. Yuck.,neutral,Negative
1480,B0153SSMOO,Maureen Lankewich,5.0,Five Stars,2017-01-23,Ferrets loved the treats.,positive,Positive
1481,B0153SSMOO,Steven R,1.0,No Way,2016-12-14,Ferret totally rejected it,neutral,Negative
1482,B0153SSMOO,MKB,5.0,Ferrets tested and ferret approved,2018-03-10,My ferrets love these treats! They are pretty picky but love these!,positive,Positive
1483,B0153SSMOO,DaveD,5.0,Awesome,2016-10-29,Bought these for my 2 ferrets and they absolutely love them they wouldn't even try any other treats I bought for them,positive,Positive
1484,B0153SSMOO,james Byrge,3.0,Hard and Ferrets wont eat them?,2020-04-07,I gave 3 because our ferrets liked the sticks but wont touch these ... very hard ???,positive,Neutral
1485,B0153SSMOO,Dirt-Fisher,5.0,Ferret and cats like them.,2022-08-15,The ferret loves ❤️  the treats. Then we discovered one of our cats like them too.,neutral,Positive
1486,B0153SSMOO,spike,5.0,Ferrets love it,2022-05-26,My ferrets love this treat and the flavor,positive,Positive
1487,B0153SSMOO,anthony rascon,5.0,My boys love these!!!,2021-12-17,The minute they here the bag!,neutral,Neutral
1488,B0153SSMOO,belle,5.0,My ferrets love it,2022-07-20,Great amount of treats for price,positive,Positive
1489,B0153SSMOO,Clarissa Batista,5.0,Good price,2023-12-11,Good product,positive,Positive
1490,B0153SSMOO,Devon,5.0,Ferret likes these,2023-01-26,Ferret seems to really like these.,positive,Positive
1491,B0153SSMOO,Stephane R.,5.0,Perfect,2021-08-19,What my ferrets wanted,neutral,Neutral
1492,B0153SSMOO,BCGirl,2.0,"Treats are fine, but they arrive all squished and broken",2021-11-10,"Treats are fine, but they arrived all squished and broken - and are not eligible for return. So the ferret will have to have treat crumbs :/",negative,Negative
1493,B09FQF6KF5,Debbie P,5.0,Gentle on sensitive tummies,2022-07-25,"My finicky 15 month old domestic short hair really looks forward to having these treats in the evening.A few months ago she began to leave very soft stool in, and sometimes around, her litter box. I figured out that it was from her “cookies” (we used Temptations before) and researched more tummy-friendly treats. That’s when I discovered these.They are semisoft and apparently taste pretty  good. Her sensitive (and adorable) tummy isn’t giving either of us any more trouble.",positive,Sentiment: Positive
1494,B09FQF6KF5,wj,5.0,my cat love it !,2022-04-19,I have been buying this cat food and they seem to be healthy. I feed my cat twice a day. It's great quality food and the cats do love it.  This is probably the best value going for cat food!,positive,Positive
1495,B09FQF6KF5,Patricia Burnett,3.0,Can’t speak for my cat,2022-07-24,My cats seemed to like these treats at first but quit eating after a couple of days,positive,Sentiment: Negative
1496,B09FQF6KF5,deegeecookie,5.0,Helped my chronic puker,2022-04-01,My cat is a nightly puker. I have been giver these treats daily for about three weeks and she has only puked once since! She is not a picky eater. Definitely working.,neutral,Positive
1497,B09FQF6KF5,QA/QC Reviewer,1.0,"Terrible, never again",2022-03-22,"Terrible, never again.My strong young healthy cat could not handle this terrible product.I wetted the product with high quality water, and fed him immediately.He threw it all up.Tried later on another day, same result.Stay away.Cats are strong, and can handle suspect food, but not this product!",negative,Sentiment: Negative
1498,B09FQF6KF5,LG,3.0,Who knows?,2022-07-10,Looked decent but my cat took one cursory bite and refused to eat any more of it.,positive,Negative
1499,B09FQF6KF5,John C. Bennett,1.0,Cat won't eat!,2021-11-28,Cat won't eat.,neutral,Negative
1500,B09FQF6KF5,Lucy R,3.0,Neither cat would eat any,2022-07-28,"Seems to be high quality product, but neither of my cats would touch it. One cat is picky and the other eats just about anything. Maybe you'll have better luck with your felines...",positive,Negative
1501,B09FQF6KF5,Laura Schmitt,5.0,My picky cat loves them!,2022-07-22,She loved them!!,positive,Positive
1502,B09FQF6KF5,D.johnson,5.0,Cat enjoyed them,2022-09-11,Our cat is not picky but she did seem to really like these.,positive,Positive
1503,B00061URQA,Edith M Talley,5.0,Good for young puppies; not challenge for older pups,2024-02-07,"When my puppy was young, less than 12 weeks, these were a good choice for teething.  He found them challenging to chew and tasty.  Now that he’s older, he loves the taste but they don’t last long.  He eats them in a couple of bites.  I recommend them for little puppies, but older ones will make quick work of them.",positive,Sentiment: Neutral
1504,B00061URQA,Monique,5.0,My puppy loves them ❤️❤️❤️,2024-01-13,My puppy is teething really bad.he has chewed up everything you can think of.. these teething sticks definitely helps.. I Will buy more.. thank you 😊,positive,Positive
1505,B00061URQA,Brianna levario,4.0,Will buy again,2024-01-03,"But this for my German Shepherd puppy and lasted him quite a few hours, and the bag lasted quite a few. I would say about a week, but that’s how often you give your animal teething treats.",negative,Positive
1506,B00061URQA,Sea,5.0,Small but great,2023-12-13,"While they are not meant to last a long time, they are a favorite of our new puppy. He gets so excited to get one! I'd say if you want a small treat, they are great but if you want something for them to chew on for a while this is not the product for you.",positive,Positive
1507,B00061URQA,Christabella Gotti and Andrew R. Moore,5.0,He Loved Them At First,2023-05-30,"My new Shih Tzu puppy loved them when i first started giving him these. He would mow them down like a wood chipper! Lol They are a bit small or skinny so good size for even teacup size dogs like even below 3lbs( had a Yorkie that was 2 1/2lbs, Hadley, before i got Viserys, my Shih Tzu)but I would suggest that you watch or moderately supervise your dog while he/she eats them. I have heard reports that some dogs have choked or got them stuck in their mouths and throats. So to be safe, make sure your dog is in eyes view of you while he treats himself to these. They are apparently tasty to them. I started giving him the peanut butter ones for a bit of variety and now he won’t eat any more of both flavors. Lol I may have just gave them to him a bit too much and he got tired of them too quickly but everything seemed fine before the peanut butter ones. Came to find out he had been hiding them away in the folds of his bed. I go to clean his bed out and i find all these sticks! He was eating them at first seemed to love them. Idk what the heck happened. Dogs are finicky.",positive,Category: Neutral
1508,B00061URQA,hershop,3.0,gone in one minute,2023-12-02,puppy loves this but eats it in less than a minute. I don’t see how this can help with teething since it is gone so fast. the stick is bendable so it’s not hard. I won’t buy them again because I am looking for something that takes longer for puppy to eat.,positive,Sentiment: Negative
1509,B00061URQA,Jon leicht,5.0,Excellent chew stick for new puppy!,2023-11-14,"These chew sticks are great for our new puppy. He’s about 7lbs, 11 weeks old. These sticks are great because they keep him entertained and they deter him from chewing on things he shouldn’t. I also like them because they are pliable and a bit softer than other chew sticks we’ve found, so there’s less chance of him hurting his little teeth. These were a great find!",positive,Positive
1510,B00061URQA,Darla Rice,5.0,My pup loves them,2024-02-09,Just the right size for a pup or sm dog,positive,Positive
1511,B00061URQA,Mr.L33,4.0,My pup loves them but...,2023-11-14,"Edit:Been a few weeks and although my pup really likes them, it makes her poop way too soft. Ive noticed it but I visited family for a few days over Thanksgiving w/o these and her poop was fairly solid again. Been back a few days with 2/day and her poops back to soft. I'll hold off on giving her these for now.My 5 month old American Bully loves them. She's teething so I toss them in the freezer so when I give them to her, they're cold. The first few times it took her around 10 mins to get through one but now, she goes through them FAST however, they're only given to her moreso as a treat/teething than anything.",negative,Neutral
1512,B00061URQA,lsteinke,4.0,My landshark loves these!,2023-12-30,"My teething puppy loves the flavor of these teething sticks.  He is a land shark so they only last about ten minutes.  However, he is a little more relaxed after getting some of his need to chew out.",positive,Positive
1513,B00061URQA,Christina,4.0,Dogs like em,2023-12-19,They’re alright,neutral,Neutral
1514,B00061URQA,TJT,5.0,Great for Teething Pups,2023-11-22,My 4 month puppy loves these so much! Unfortunately I can only give her one a day because she is so small. I noticed that she’s a lot more calm when she is chewing on these treats. She’s less agitated and more focused. Will buy again!,positive,Positive
1515,B00061URQA,Jing,4.0,"Yeah, just a dog stuck between his teeth",2023-10-18,Report,neutral,Neutral
1516,B00061URQA,Amazon Customer,5.0,"""Gary Wilkerson  Delivery",2023-11-28,This  is the best Teething stick you can buy can't touch the price and delivery was excellent.  Gary Wilkerson,positive,Positive
1517,B00061URQA,HWest,5.0,Great. for teeth,2023-10-18,Great for small dogs and puppies.  My 5 pound guy loved these. They definitely helped with the teeth care. He hates his teeth wiped so these help with the plaque. You do get a good amount for the price.  They state naturally made. Since my boy have been chewing these he seems to have less stomach issues.  Perfect size and length.,positive,Positive
1518,B00061URQA,RMW,5.0,Great,2023-12-01,My poodle loved this product and we can’t wait to order them again.,positive,Positive
1519,B00061URQA,Mariaalejandra Vera,5.0,Report,2023-11-30,Translate review to English,neutral,Neutral
1520,B00061URQA,LADYDYEANN,5.0,Maltipoo,2023-11-16,My puppy is 4 months and these treat are the best for him . They are expensive but  I buy them because he loves them and his teething.,positive,Positive
1521,B00061URQA,cuz,4.0,giftable,2023-07-25,We gifted this.  Their dog did not seem to be crazy about these though.,negative,Sentiment: Neutral
1522,B00061URQA,Pat R.,5.0,Best bang for the buck!,2023-10-19,Best bang for the buck! My dog absolutely love them! Works great for a sturdy treat! Definitely a great deal! You get a whole bag for a decent price,positive,Positive
1523,B00061URQA,HOLLY,4.0,More treat then chew,2023-08-01,"Our puppy Loves them, but chews them up alarmingly fast.",positive,Sentiment: Neutral
1524,B00061URQA,Nick,4.0,Puppy loves,2023-07-29,Great way to give them something to chew on,positive,Neutral
1525,B00061URQA,Dens,5.0,The dogs love them.,2023-07-28,"I have two rescue dogs, a small adult Chihuahua and a medium sized adult mixed breed, and they both love these chew sticks. I give the sticks as rewards for good behavior, one or two per day depending upon the dogs' activities and how well they eat their regular dog food. The chew sticks seem to help in keeping their teeth clean as well.",positive,Positive
1526,B00061URQA,Timothy Woods,5.0,My mini dachshund puppies love these little things!,2023-07-28,However I thought I was getting a free bag when I ordered 2 and I did not. Now I see that yours supposed to actually order the 3rd or free bag at the beginning. I did not know that upon ordering and it will not stop me from ordering more as I said my little Doxie girls love these teething treats!!!,positive,Positive
1527,B00061URQA,R,4.0,Our puppy loves these,2023-05-14,"These are great! They don’t last long at all, but our puppy gets these (I break in half) when she goes in her crate sometimes and then she takes a nap.",positive,Positive
1528,B00061URQA,make-up mom,5.0,My puppy loves these bones,2023-08-01,My puppy loves these bones so much! I give them to her because she wants to eat everything. She is a baby yorkie and the bones are small enough for her. It takes about 15 minutes for her to eat one. When she’s older I’ll get her the harder ones.,positive,Positive
1529,B00061URQA,Shanna,5.0,Great for teething pups,2023-09-13,My 4-mo Maltipoo loves these treats. Great for teething pups. Seem easy enough to chew & digest without issues. I have purchased multiple times.,positive,Positive
1530,B00061URQA,Kathryn G. West,5.0,Teething Sticks,2023-09-04,Max (Yorkie) and Radar (Chihuahua) both 2 yrs old love these sticks. I cut them in half and they think they are getting 2 treats .,positive,Positive
1531,B00061URQA,V,4.0,8 week old American Bully loves it!!!,2023-05-30,She loves these sticks and they're good for the puppies teeth!,positive,Positive
1532,B00061URQA,Christine,4.0,Puppy Chew Stick,2023-04-07,"On the package it says 5 - 7 pounds, but when you scroll down on the item it says 2 - 7 pounds. So which is correct?",negative,Negative
1533,B00061URQA,Reba,5.0,Nice treat,2023-09-23,My puppies love when I give them one of these as a treat.,positive,Positive
1534,B00061URQA,Rissa M,3.0,Doesn’t last,2023-09-26,My puppy got through this as fast as she’d eat a frozen carrot. I’ll finish the bag and stick to the frozen carrots.,positive,Negative
1535,B00061URQA,Maloree,4.0,Not sure..,2023-05-03,"Our puppy will seat and work on these for awhile. They do give her bad gas though, so beware!",negative,Sentiment: Negative
1536,B00061URQA,C my reviews,5.0,Small but mighty,2023-08-05,When I opened the package I thought they would be gone in no time. I was glad to see it took her a while to eat one! I would buy them again.,positive,Positive
1537,B00061URQA,Holly,5.0,ABSOLUTELY HORRIBLE FARTS,2023-04-19,"*written by my daughter*My mom & dog brother bought these for my dog that is currently teething .... he absolutely LOVES them.  The down side, they gave him ABSOLUTELY HORRIBLE FARTS.  I adamantly denied that this terrible smell could come from my small dog, I blamed my mom's dog .. until I got home and the smell woke me up in the middle of the night .... beware ...",negative,Negative
1538,B00061URQA,Ty Hardy,4.0,Good for the price,2023-03-04,Although not the longest lasting teething treat it does it’s job. My Aussie puppy seems to like them and they don’t have a strong smell so that’s an A+++.,positive,Positive
1539,B00061URQA,Addi,5.0,Our pup love them,2023-06-06,My pup mows through these pretty quickly but loves them all the same.  She gets one when she has to be unexpectedly crated during the day and it serves as enough of a distraction to get us out the door without her giving us the sad puppy eyes.,positive,Sentiment: Positive
1540,B00061URQA,Cynthia,5.0,Great dental treat,2023-07-22,I like that it's for puppy's and my puppy pomeranian loves them. They are not hard for his teeth and they dont upset his stomach which is great for any dog.,positive,Positive
1541,B00061URQA,Irene,5.0,My 3 yr old Schnauzer still loves these -  one of his favorite treats.,2023-08-14,Gracie likes them as a treat and I think they are good for her teeth.She gets two a day.,positive,Sentiment: Positive
1542,B00061URQA,Amazon Customer,4.0,Kept my puppy busy,2023-04-17,While this chew kept my puppy busy I thought the chews were very thin.,negative,Overall sentiment: Neutral
1543,B00061URQA,Red Jaq,4.0,Teething puppies will be busy,2022-09-05,"These chews are great for my teething pups. Of any treat I’ve given them, these last the longest (maybe ten minutes), but are also by far the smallest.I’m not a fan of the shape and size though. They’re the fraction of a pencil’s width, and you don’t get a lot in a bag. The only reason the shape bothers me is because my dogs seem to have problems getting a good grip on them. They figure it out, but they seem to struggle a bit.",positive,"Sentiment: Mixed

Categories: Neutral, Negative"
